#
# contig_name	read_name
#
302_c5	103-9700000-9720000:16392:rev
302_c5	378-9700000-9720000:16413:rev
302_c5	495-9700000-9720000:16271:rev
302_c5	508-9700000-9720000:16499:rev
302_c5	57-9700000-9720000:16551:rev
302_c5	469-9700000-9720000:16594:rev
302_c5	680-9700000-9720000:16648:rev
302_c5	742-9700000-9720000:16682:rev
302_c5	735-9700000-9720000:16054:fwd
302_c5	673-9700000-9720000:16521:rev
302_c5	128-9700000-9720000:16543:rev
302_c5	565-9700000-9720000:16540:rev
302_c5	601-9700000-9720000:16039:fwd
302_c5	75-9700000-9720000:15687:fwd
302_c5	776-9700000-9720000:15729:fwd
302_c5	560-9700000-9720000:15887:rev
302_c5	144-9700000-9720000:15613:fwd
302_c6	24-9700000-9720000:5947:rev
302_c6	490-9700000-9720000:5981:rev
302_c6	320-9700000-9720000:6012:rev
302_c6	375-9700000-9720000:6064:rev
302_c6	514-9700000-9720000:5921:rev
302_c6	713-9700000-9720000:5877:rev
302_c6	67-9700000-9720000:5366:fwd
302_c6	659-9700000-9720000:5820:rev
302_c6	587-9700000-9720000:5833:rev
302_c6	571-9700000-9720000:5321:fwd
302_c6	304-9700000-9720000:5408:fwd
302_c6	182-9700000-9720000:5790:rev
302_c6	347-9700000-9720000:6038:rev
302_c6	69-9700000-9720000:6116:rev
302_c6	418-9700000-9720000:5688:fwd
302_c6	626-9700000-9720000:6203:rev
302_c6	708-9700000-9720000:6237:rev
302_c6	664-9700000-9720000:5734:fwd
302_c6	438-9700000-9720000:6375:rev
302_c6	617-9700000-9720000:6361:rev
302_c6	698-9700000-9720000:6377:rev
302_c6	750-9700000-9720000:6320:rev
302_c6	354-9700000-9720000:5799:rev
302_c6	706-9700000-9720000:6430:rev
302_c6	331-9700000-9720000:5773:rev
302_c6	330-9700000-9720000:5647:rev
302_c6	264-9700000-9720000:5061:fwd
302_c6	624-9700000-9720000:5532:rev
302_c6	679-9700000-9720000:5025:fwd
302_c6	580-9700000-9720000:5477:rev
302_c6	777-9700000-9720000:4982:fwd
302_c6	148-9700000-9720000:5508:rev
302_c6	1-9700000-9720000:4973:fwd
302_c6	678-9700000-9720000:4978:fwd
302_c6	222-9700000-9720000:5517:rev
302_c6	245-9700000-9720000:5596:rev
302_c6	265-9700000-9720000:4912:fwd
302_c6	431-9700000-9720000:5362:rev
302_c6	703-9700000-9720000:5159:fwd
302_c6	428-9700000-9720000:5202:rev
302_c6	155-9700000-9720000:4717:fwd
302_c6	269-9700000-9720000:5148:rev
302_c6	198-9700000-9720000:5149:rev
302_c6	355-9700000-9720000:4643:fwd
302_c6	166-9700000-9720000:5091:rev
302_c6	12-9700000-9720000:5064:rev
302_c6	505-9700000-9720000:5072:rev
302_c6	301-9700000-9720000:4620:fwd
302_c6	119-9700000-9720000:4594:fwd
302_c6	383-9700000-9720000:4472:fwd
302_c6	49-9700000-9720000:5011:rev
302_c6	234-9700000-9720000:4415:fwd
302_c6	89-9700000-9720000:4868:rev
302_c6	577-9700000-9720000:4807:rev
302_c6	161-9700000-9720000:4195:fwd
302_c6	8-9700000-9720000:4141:fwd
302_c6	292-9700000-9720000:4739:rev
302_c6	728-9700000-9720000:4689:rev
302_c6	187-9700000-9720000:4647:rev
302_c6	585-9700000-9720000:4595:rev
302_c6	38-9700000-9720000:4665:rev
302_c6	780-9700000-9720000:4505:rev
302_c6	100-9700000-9720000:4598:rev
302_c6	525-9700000-9720000:4502:rev
302_c6	477-9700000-9720000:4383:rev
302_c6	552-9700000-9720000:3762:fwd
302_c6	224-9700000-9720000:4344:rev
302_c6	753-9700000-9720000:4360:rev
302_c6	468-9700000-9720000:3871:fwd
302_c6	646-9700000-9720000:3895:fwd
302_c6	376-9700000-9720000:4419:rev
302_c6	741-9700000-9720000:4374:rev
302_c6	19-9700000-9720000:3955:fwd
302_c6	665-9700000-9720000:4310:fwd
302_c6	61-9700000-9720000:4977:rev
302_c6	461-9700000-9720000:3998:fwd
302_c6	9-9700000-9720000:4657:rev
302_c7	203-9700000-9720000:8434:rev
302_c7	334-9700000-9720000:7780:fwd
302_c7	761-9700000-9720000:8265:rev
302_c7	389-9700000-9720000:7801:fwd
302_c7	542-9700000-9720000:7820:fwd
302_rep_c8	172-9700000-9720000:16999:rev
302_rep_c8	470-9700000-9720000:16373:fwd
302_rep_c8	647-9700000-9720000:16438:fwd
302_rep_c8	429-9700000-9720000:16854:rev
302_rep_c8	180-9700000-9720000:16787:rev
