#
# contig_name	read_name
#
302_c1	428-9700000-9720000:5202:rev
302_c1	765-9700000-9720000:3717:fwd
302_c1	741-9700000-9720000:4374:rev
302_c1	477-9700000-9720000:4383:rev
302_c1	700-9700000-9720000:4189:rev
302_c1	416-9700000-9720000:3021:fwd
302_c1	753-9700000-9720000:4360:rev
302_c1	488-9700000-9720000:5833:fwd
302_c1	381-9700000-9720000:2905:fwd
302_c1	573-9700000-9720000:12998:fwd
302_c1	372-9700000-9720000:3532:fwd
302_c1	183-9700000-9720000:3256:rev
302_c1	702-9700000-9720000:3249:rev
302_c1	521-9700000-9720000:3213:rev
302_c1	798-9700000-9720000:3209:rev
302_c1	481-9700000-9720000:2606:fwd
302_c1	297-9700000-9720000:2643:fwd
302_c1	772-9700000-9720000:3123:rev
302_c1	247-9700000-9720000:2488:fwd
302_c1	572-9700000-9720000:2482:fwd
302_c1	81-9700000-9720000:3101:rev
302_c1	531-9700000-9720000:3198:rev
302_c1	96-9700000-9720000:3165:rev
302_c1	683-9700000-9720000:2979:rev
302_c1	15-9700000-9720000:2861:rev
302_c1	159-9700000-9720000:2813:rev
302_c1	380-9700000-9720000:2288:fwd
302_c1	322-9700000-9720000:2229:fwd
302_c1	181-9700000-9720000:2656:rev
302_c1	348-9700000-9720000:2117:fwd
302_c1	336-9700000-9720000:2030:fwd
302_c1	104-9700000-9720000:2055:fwd
302_c1	83-9700000-9720000:2471:rev
302_c1	28-9700000-9720000:2375:rev
302_c1	786-9700000-9720000:2354:rev
302_c1	549-9700000-9720000:1780:fwd
302_c1	93-9700000-9720000:1736:fwd
302_c1	635-9700000-9720000:2207:rev
302_c1	578-9700000-9720000:2168:rev
302_c1	535-9700000-9720000:2137:rev
302_c1	401-9700000-9720000:1725:fwd
302_c1	205-9700000-9720000:2146:rev
302_c1	799-9700000-9720000:2261:rev
302_c1	87-9700000-9720000:2168:rev
302_c1	80-9700000-9720000:1528:fwd
302_c1	663-9700000-9720000:2053:rev
302_c1	251-9700000-9720000:1470:fwd
302_c1	295-9700000-9720000:1980:rev
302_c1	537-9700000-9720000:1435:fwd
302_c1	241-9700000-9720000:1387:fwd
302_c1	13-9700000-9720000:1832:rev
302_c1	620-9700000-9720000:1322:fwd
302_c1	796-9700000-9720000:1307:fwd
302_c1	230-9700000-9720000:1234:fwd
302_c1	174-9700000-9720000:1566:rev
302_c1	609-9700000-9720000:1065:fwd
302_c1	685-9700000-9720000:1000:fwd
302_c1	460-9700000-9720000:1048:fwd
302_c1	40-9700000-9720000:975:fwd
302_c1	353-9700000-9720000:1024:fwd
302_c1	437-9700000-9720000:935:fwd
302_c1	162-9700000-9720000:856:fwd
302_c1	674-9700000-9720000:1429:fwd
302_c1	219-9700000-9720000:1936:rev
302_c1	534-9700000-9720000:1728:fwd
302_c1	256-9700000-9720000:2564:rev
302_c1	156-9700000-9720000:2131:fwd
302_c1	342-9700000-9720000:2176:fwd
302_c1	554-9700000-9720000:2665:rev
302_c1	432-9700000-9720000:2344:fwd
302_c1	654-9700000-9720000:1580:rev
302_c1	105-9700000-9720000:1806:rev
302_c1	395-9700000-9720000:2306:rev
302_c1	167-9700000-9720000:2295:rev
302_c1	73-9700000-9720000:2031:fwd
302_c1	594-9700000-9720000:895:fwd
302_c1	442-9700000-9720000:2151:rev
302_c1	44-9700000-9720000:1211:fwd
302_c1	45-9700000-9720000:699:fwd
302_c1	645-9700000-9720000:1151:rev
302_c1	214-9700000-9720000:596:fwd
302_c1	697-9700000-9720000:1091:rev
302_c1	335-9700000-9720000:514:fwd
302_c1	324-9700000-9720000:1016:rev
302_c1	595-9700000-9720000:920:rev
302_c1	107-9700000-9720000:896:rev
302_c1	217-9700000-9720000:343:fwd
302_c1	487-9700000-9720000:755:rev
302_c1	279-9700000-9720000:777:rev
302_c1	783-9700000-9720000:804:rev
302_c1	290-9700000-9720000:345:fwd
302_c1	51-9700000-9720000:812:rev
302_c1	379-9700000-9720000:320:fwd
302_c1	170-9700000-9720000:226:fwd
302_c1	450-9700000-9720000:701:rev
302_c1	406-9700000-9720000:764:rev
302_c1	193-9700000-9720000:1049:rev
302_c1	582-9700000-9720000:1008:rev
302_c1	365-9700000-9720000:586:fwd
302_c1	619-9700000-9720000:1182:rev
302_c1	454-9700000-9720000:706:fwd
302_c1	661-9700000-9720000:1144:rev
302_c1	4-9700000-9720000:676:rev
302_c1	459-9700000-9720000:954:rev
302_c1	36-9700000-9720000:104:fwd
302_c1	310-9700000-9720000:567:rev
302_c1	386-9700000-9720000:97:fwd
302_c1	682-9700000-9720000:546:rev
302_c1	210-9700000-9720000:575:rev
302_c1	561-9700000-9720000:468:rev
302_c1	112-9700000-9720000:11:fwd
302_c1	634-9700000-9720000:438:rev
302_c1	538-9700000-9720000:460:rev
302_c1	267-9700000-9720000:383:rev
302_c1	465-9700000-9720000:276:rev
302_c1	423-9700000-9720000:264:rev
302_c1	397-9700000-9720000:2767:fwd
302_c1	419-9700000-9720000:484:rev
302_c1	151-9700000-9720000:19474:fwd
302_c1	285-9700000-9720000:19516:fwd
302_rep_c2	172-9700000-9720000:16999:rev
302_rep_c2	762-9700000-9720000:17015:rev
302_rep_c2	192-9700000-9720000:17068:rev
302_rep_c2	429-9700000-9720000:16854:rev
302_rep_c2	647-9700000-9720000:16438:fwd
302_rep_c2	470-9700000-9720000:16373:fwd
302_rep_c2	579-9700000-9720000:17134:rev
302_rep_c2	180-9700000-9720000:16787:rev
